@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE min_cap NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE max_cap NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE median_cap NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
141.000000,129.000000,127.000000,11084.000000,163.000000,148.000000,151.000000,12453.000000,150.672000,135.964000,143.094000,12215.132000,151.000000,134.000000,145.000000,12285.000000,17.876416,30.186704,26.273164,86362.518576,class2
135.000000,127.000000,134.000000,11084.000000,159.000000,147.000000,157.000000,12442.000000,148.934000,137.084000,144.702000,12200.950000,150.000000,136.000000,144.000000,12352.000000,24.973644,20.128944,19.137196,116844.799500,class2
135.000000,127.000000,92.000000,11320.000000,169.000000,148.000000,157.000000,12758.000000,149.606000,134.578000,129.176000,12379.074000,151.000000,134.000000,142.000000,12363.000000,33.270764,18.075916,463.737024,56895.748524,class2
142.000000,127.000000,92.000000,12282.000000,169.000000,148.000000,146.000000,12758.000000,153.004000,133.360000,109.456000,12501.656000,155.000000,133.000000,107.000000,12523.000000,23.659984,13.722400,187.292064,12645.505664,class2
144.000000,130.000000,95.000000,11227.000000,158.000000,137.000000,114.000000,12582.000000,154.612000,132.540000,105.444000,12439.976000,155.000000,132.000000,106.000000,12526.000000,4.697456,1.580400,7.382864,58929.283424,class2
149.000000,131.000000,99.000000,11227.000000,156.000000,136.000000,107.000000,12571.000000,154.290000,134.242000,105.228000,12237.668000,155.000000,136.000000,106.000000,12125.000000,1.221900,3.795436,1.832016,67191.553776,class2
154.000000,136.000000,105.000000,12072.000000,157.000000,139.000000,113.000000,12496.000000,155.080000,136.262000,106.854000,12229.968000,155.000000,136.000000,106.000000,12154.500000,0.357600,0.285356,1.696684,19338.330976,class2
155.000000,136.000000,106.000000,12156.000000,158.000000,139.000000,115.000000,12523.000000,156.532000,137.378000,110.224000,12410.678000,157.000000,137.000000,111.000000,12465.000000,1.548976,1.127116,8.169824,10238.346316,class2
153.000000,137.000000,104.000000,12405.000000,158.000000,140.000000,115.000000,12689.000000,157.356000,138.458000,112.554000,12496.884000,158.000000,138.000000,113.000000,12479.000000,0.821264,0.412236,2.883084,3277.038544,class2
153.000000,138.000000,104.000000,12462.000000,159.000000,141.000000,115.000000,12689.000000,157.172000,139.264000,113.280000,12581.420000,157.000000,139.000000,114.000000,12631.500000,0.754416,0.626304,3.785600,6504.151600,class2
123.000000,102.000000,115.000000,12394.000000,175.000000,178.000000,154.000000,12916.000000,149.586000,131.936000,133.548000,12625.814000,151.000000,129.000000,134.000000,12638.000000,99.590604,364.675904,71.287696,12667.403404,class3
148.000000,102.000000,118.000000,12585.000000,175.000000,139.000000,142.000000,12916.000000,155.290000,114.990000,131.220000,12656.672000,155.000000,112.500000,131.000000,12638.000000,19.497900,78.141900,16.931600,5425.932416,class3
148.000000,106.000000,125.000000,12545.000000,161.000000,120.000000,135.000000,12650.000000,156.258000,114.796000,130.998000,12593.952000,157.000000,115.000000,131.000000,12593.000000,5.679436,16.714384,5.365996,536.065696,class3
156.000000,115.000000,129.000000,12526.000000,161.000000,120.000000,134.000000,12619.000000,157.748000,118.932000,132.658000,12565.950000,158.000000,120.000000,133.000000,12559.000000,0.452496,3.747376,2.341036,457.455500,class3
157.000000,119.000000,133.000000,12523.000000,159.000000,120.000000,134.000000,12571.000000,157.956000,119.984000,133.492000,12546.504000,158.000000,120.000000,133.000000,12548.000000,0.110064,0.015744,0.249936,151.897984,class3
157.000000,120.000000,133.000000,12523.000000,159.000000,120.000000,134.000000,12571.000000,158.018000,120.000000,133.332000,12541.668000,158.000000,120.000000,133.000000,12542.000000,0.033676,0.000000,0.221776,102.541776,class3
158.000000,120.000000,133.000000,12526.000000,159.000000,120.000000,134.000000,12557.000000,158.016000,120.000000,133.264000,12544.960000,158.000000,120.000000,133.000000,12545.000000,0.015744,0.000000,0.194304,67.242400,class3
158.000000,120.000000,133.000000,12526.000000,159.000000,120.000000,134.000000,12557.000000,158.006000,120.000000,133.220000,12546.144000,158.000000,120.000000,133.000000,12545.000000,0.005964,0.000000,0.171600,60.491264,class3
158.000000,120.000000,133.000000,12526.000000,159.000000,120.000000,134.000000,12557.000000,158.152000,120.000000,133.066000,12542.496000,158.000000,120.000000,133.000000,12543.000000,0.128896,0.000000,0.061644,72.917984,class3
158.000000,120.000000,133.000000,12523.000000,159.000000,121.000000,134.000000,12557.000000,158.538000,120.018000,133.012000,12539.288000,159.000000,120.000000,133.000000,12540.000000,0.248556,0.017676,0.011856,87.969056,class3
158.000000,120.000000,132.000000,12523.000000,159.000000,121.000000,133.000000,12557.000000,158.732000,120.062000,132.858000,12537.144000,159.000000,120.000000,133.000000,12534.000000,0.196176,0.058156,0.121836,102.747264,class3
158.000000,120.000000,132.000000,12523.000000,159.000000,121.000000,133.000000,12557.000000,158.782000,120.450000,132.470000,12534.526000,159.000000,120.000000,132.000000,12531.000000,0.170476,0.247500,0.249100,83.969324,class3
158.000000,120.000000,132.000000,12526.000000,159.000000,121.000000,133.000000,12557.000000,158.788000,120.828000,132.210000,12531.310000,159.000000,121.000000,132.000000,12528.000000,0.167056,0.142416,0.165900,53.749900,class3
158.000000,120.000000,132.000000,12512.000000,159.000000,121.000000,133.000000,12557.000000,158.848000,120.922000,132.098000,12528.054000,159.000000,121.000000,132.000000,12526.000000,0.128896,0.071916,0.088396,29.419084,class3
159.000000,121.000000,132.000000,12496.000000,159.000000,121.000000,132.000000,12537.000000,159.000000,121.000000,132.000000,12524.882000,159.000000,121.000000,132.000000,12526.000000,0.000000,0.000000,0.000000,28.344076,class3
159.000000,120.000000,132.000000,12496.000000,159.000000,121.000000,132.000000,12531.000000,159.000000,120.910000,132.000000,12521.272000,159.000000,121.000000,132.000000,12526.000000,0.000000,0.081900,0.000000,98.086016,class3
159.000000,120.000000,132.000000,12496.000000,159.000000,121.000000,132.000000,12531.000000,159.000000,120.910000,132.000000,12515.268000,159.000000,121.000000,132.000000,12523.000000,0.000000,0.081900,0.000000,151.956176,class3
159.000000,121.000000,132.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,159.000000,121.000000,132.000000,12517.006000,159.000000,121.000000,132.000000,12526.000000,0.000000,0.000000,0.000000,134.737964,class3
158.000000,121.000000,132.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,158.972000,121.000000,132.000000,12519.128000,159.000000,121.000000,132.000000,12526.000000,0.027216,0.000000,0.000000,121.059616,class3
158.000000,121.000000,132.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,158.972000,121.000000,132.000000,12519.402000,159.000000,121.000000,132.000000,12526.000000,0.027216,0.000000,0.000000,118.844396,class3
158.000000,120.000000,132.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,158.936000,120.948000,132.000000,12516.860000,159.000000,121.000000,132.000000,12526.000000,0.059904,0.049296,0.000000,132.772400,class3
158.000000,120.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,158.874000,120.896000,131.894000,12508.284000,159.000000,121.000000,132.000000,12506.000000,0.110124,0.093184,0.094764,133.115344,class3
158.000000,120.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,158.938000,120.948000,131.894000,12507.256000,159.000000,121.000000,132.000000,12501.000000,0.058156,0.049296,0.094764,154.462464,class3
158.000000,120.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,158.976000,120.962000,131.926000,12507.854000,159.000000,121.000000,132.000000,12504.000000,0.023424,0.036556,0.068524,156.324684,class3
158.000000,120.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,158.976000,120.962000,131.904000,12506.234000,159.000000,121.000000,132.000000,12501.000000,0.023424,0.036556,0.086784,136.955244,class3
159.000000,121.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,159.000000,121.000000,131.978000,12504.796000,159.000000,121.000000,132.000000,12496.000000,0.000000,0.000000,0.021516,135.870384,class3
159.000000,121.000000,132.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,159.000000,121.000000,132.000000,12501.640000,159.000000,121.000000,132.000000,12496.000000,0.000000,0.000000,0.000000,99.030400,class3
159.000000,121.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,159.000000,121.000000,131.974000,12506.672000,159.000000,121.000000,132.000000,12496.000000,0.000000,0.000000,0.025324,164.028416,class3
159.000000,121.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,159.000000,121.000000,131.974000,12514.324000,159.000000,121.000000,132.000000,12520.000000,0.000000,0.000000,0.025324,160.715024,class3
159.000000,121.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,159.000000,121.000000,131.924000,12512.456000,159.000000,121.000000,132.000000,12515.000000,0.000000,0.000000,0.070224,172.256064,class3
158.000000,121.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,158.978000,121.000000,131.576000,12509.540000,159.000000,121.000000,132.000000,12506.000000,0.021516,0.000000,0.244224,148.912400,class3
158.000000,121.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,158.978000,121.000000,131.294000,12507.366000,159.000000,121.000000,131.000000,12506.000000,0.021516,0.000000,0.207564,106.540044,class3
159.000000,121.000000,131.000000,12496.000000,159.000000,121.000000,132.000000,12526.000000,159.000000,121.000000,131.292000,12504.008000,159.000000,121.000000,131.000000,12501.000000,0.000000,0.000000,0.206736,78.723936,class3
158.000000,120.000000,131.000000,12465.000000,159.000000,121.000000,132.000000,12526.000000,158.978000,120.958000,131.446000,12487.612000,159.000000,121.000000,131.000000,12496.000000,0.021516,0.040236,0.247084,308.685456,class3
158.000000,120.000000,131.000000,12465.000000,160.000000,121.000000,133.000000,12501.000000,158.942000,120.914000,131.378000,12481.910000,159.000000,121.000000,131.000000,12485.500000,0.094636,0.078604,0.259116,174.897900,class3
158.000000,120.000000,131.000000,12465.000000,160.000000,121.000000,133.000000,12498.000000,158.952000,120.956000,131.332000,12490.458000,159.000000,121.000000,131.000000,12496.000000,0.085696,0.042064,0.253776,77.184236,class3
158.000000,121.000000,131.000000,12465.000000,159.000000,121.000000,133.000000,12515.000000,158.988000,121.000000,131.582000,12489.288000,159.000000,121.000000,132.000000,12496.000000,0.011856,0.000000,0.251276,131.637056,class3
159.000000,121.000000,131.000000,12465.000000,159.000000,121.000000,132.000000,12515.000000,159.000000,121.000000,131.782000,12486.818000,159.000000,121.000000,132.000000,12490.000000,0.000000,0.000000,0.170476,143.624876,class3
159.000000,121.000000,131.000000,12465.000000,159.000000,121.000000,132.000000,12496.000000,159.000000,121.000000,131.862000,12484.680000,159.000000,121.000000,132.000000,12490.000000,0.000000,0.000000,0.118956,135.849600,class3
152.000000,112.000000,130.000000,12459.000000,166.000000,123.000000,133.000000,12501.000000,158.966000,120.736000,131.810000,12482.996000,159.000000,121.000000,132.000000,12484.000000,2.056844,2.154304,0.261900,159.363984,class3
137.000000,109.000000,130.000000,12459.000000,166.000000,123.000000,148.000000,12588.000000,153.878000,116.478000,136.544000,12502.900000,153.000000,114.000000,133.000000,12496.000000,34.283116,18.677516,26.568064,656.886000,class3
