@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.914000,129.000000,92.000000,126.000000,129.000000,92.000000,0.078604,0.000000,0.000000,class2
124.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.594000,129.000000,92.000000,126.000000,129.000000,92.000000,0.281164,0.000000,0.000000,class2
124.000000,129.000000,91.000000,126.000000,129.000000,92.000000,125.374000,129.000000,91.996000,125.000000,129.000000,92.000000,0.274124,0.000000,0.003984,class2
125.000000,129.000000,91.000000,126.000000,129.000000,92.000000,125.780000,129.000000,91.996000,126.000000,129.000000,92.000000,0.171600,0.000000,0.003984,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.816000,129.000000,92.000000,126.000000,129.000000,92.000000,0.150144,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,93.000000,125.660000,129.000000,92.050000,126.000000,129.000000,92.000000,0.224400,0.000000,0.047500,class2
125.000000,129.000000,92.000000,126.000000,129.000000,93.000000,125.542000,129.000000,92.282000,126.000000,129.000000,92.000000,0.248236,0.000000,0.202476,class2
124.000000,129.000000,92.000000,126.000000,129.000000,93.000000,125.394000,129.000000,92.252000,125.000000,129.000000,92.000000,0.266764,0.000000,0.188496,class2
124.000000,129.000000,92.000000,126.000000,129.000000,93.000000,125.654000,129.000000,92.020000,126.000000,129.000000,92.000000,0.254284,0.000000,0.019600,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.958000,129.000000,92.000000,126.000000,129.000000,92.000000,0.040236,0.000000,0.000000,class2
126.000000,129.000000,92.000000,126.000000,129.000000,92.000000,126.000000,129.000000,92.000000,126.000000,129.000000,92.000000,0.000000,0.000000,0.000000,class2
125.000000,129.000000,91.000000,126.000000,129.000000,92.000000,125.970000,129.000000,91.996000,126.000000,129.000000,92.000000,0.029100,0.000000,0.003984,class2
125.000000,129.000000,91.000000,126.000000,129.000000,92.000000,125.938000,129.000000,91.982000,126.000000,129.000000,92.000000,0.058156,0.000000,0.017676,class2
125.000000,129.000000,91.000000,126.000000,129.000000,92.000000,125.908000,129.000000,91.986000,126.000000,129.000000,92.000000,0.083536,0.000000,0.013804,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.722000,129.000000,92.000000,126.000000,129.000000,92.000000,0.200716,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.760000,129.000000,92.000000,126.000000,129.000000,92.000000,0.182400,0.000000,0.000000,class2
125.000000,129.000000,92.000000,126.000000,129.000000,92.000000,125.934000,129.000000,92.000000,126.000000,129.000000,92.000000,0.061644,0.000000,0.000000,class2
