@RELATION capsense
@ATTRIBUTE min_accel_1 NUMERIC
@ATTRIBUTE min_accel_2 NUMERIC
@ATTRIBUTE min_accel_3 NUMERIC
@ATTRIBUTE min_cap NUMERIC
@ATTRIBUTE max_accel_1 NUMERIC
@ATTRIBUTE max_accel_2 NUMERIC
@ATTRIBUTE max_accel_3 NUMERIC
@ATTRIBUTE max_cap NUMERIC
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE median_accel_1 NUMERIC
@ATTRIBUTE median_accel_2 NUMERIC
@ATTRIBUTE median_accel_3 NUMERIC
@ATTRIBUTE median_cap NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
133.000000,120.000000,138.000000,25508.000000,151.000000,131.000000,171.000000,26555.000000,142.180000,128.476000,151.140000,25846.510000,141.000000,129.000000,151.000000,25783.000000,12.051600,4.129424,12.404400,74264.381900,class2
136.000000,120.000000,138.000000,25508.000000,147.000000,130.000000,171.000000,26157.000000,140.200000,129.236000,152.336000,25637.930000,140.000000,129.000000,152.000000,25596.000000,1.484000,1.588304,7.831104,11610.473100,class2
139.000000,128.000000,151.000000,25537.000000,142.000000,130.000000,153.000000,25701.000000,140.040000,129.514000,152.180000,25592.302000,140.000000,130.000000,152.000000,25596.000000,0.162400,0.269804,0.171600,594.014796,class2
135.000000,126.000000,147.000000,25426.000000,145.000000,134.000000,157.000000,25707.000000,140.562000,129.092000,152.008000,25587.612000,140.000000,129.000000,152.000000,25596.000000,1.970156,1.511536,0.847936,1862.637456,class2
122.000000,109.000000,134.000000,25426.000000,167.000000,137.000000,170.000000,26180.000000,141.802000,126.652000,150.724000,25675.066000,142.000000,128.000000,152.000000,25590.000000,33.378796,31.326896,17.591824,38567.269644,class2
122.000000,109.000000,134.000000,25532.000000,167.000000,137.000000,170.000000,26180.000000,141.024000,125.870000,151.110000,25747.222000,140.000000,127.000000,152.000000,25719.000000,34.011424,27.445100,18.293900,29503.468716,class2
136.000000,126.000000,147.000000,25596.000000,143.000000,128.000000,157.000000,25923.000000,139.446000,127.260000,152.672000,25688.472000,139.000000,127.000000,153.000000,25665.000000,0.627084,0.200400,0.516416,2592.325216,class2
138.000000,127.000000,152.000000,25596.000000,140.000000,128.000000,153.000000,25725.000000,139.228000,127.348000,152.820000,25664.728000,139.000000,127.000000,153.000000,25660.000000,0.212016,0.226896,0.147600,417.786016,class2
139.000000,127.000000,152.000000,25660.000000,140.000000,128.000000,153.000000,25725.000000,139.208000,127.420000,152.944000,25681.688000,139.000000,127.000000,153.000000,25660.000000,0.164736,0.243600,0.052864,723.014656,class2
139.000000,108.000000,143.000000,25660.000000,150.000000,128.000000,155.000000,26362.000000,139.982000,126.278000,152.396000,25745.052000,139.000000,127.000000,153.000000,25695.000000,4.029676,13.280716,4.115184,26343.133296,class2
139.000000,108.000000,125.000000,25660.000000,179.000000,144.000000,155.000000,26432.000000,149.706000,129.428000,141.534000,26012.086000,147.500000,128.000000,143.000000,26090.000000,98.835564,35.560816,115.800844,76162.670604,class2
145.000000,116.000000,115.000000,26046.000000,196.000000,145.000000,144.000000,26905.000000,159.004000,131.636000,128.616000,26392.892000,159.000000,133.000000,129.000000,26321.000000,56.719984,34.679504,24.052544,61129.252336,class2
145.000000,116.000000,115.000000,26180.000000,196.000000,145.000000,137.000000,26905.000000,159.068000,131.422000,128.410000,26412.276000,159.000000,133.000000,129.000000,26304.000000,45.115376,29.615916,17.133900,49270.195824,class2
145.000000,121.000000,117.000000,26005.000000,174.000000,142.000000,142.000000,26777.000000,159.162000,132.284000,129.696000,26283.370000,159.000000,133.000000,131.000000,26233.000000,12.983756,7.583344,16.203584,21024.769100,class2
130.000000,96.000000,117.000000,26005.000000,174.000000,143.000000,171.000000,26777.000000,153.098000,130.034000,137.556000,26324.450000,158.000000,131.000000,133.000000,26304.000000,88.376396,30.396844,140.378864,22194.943500,class2
131.000000,108.000000,146.000000,26368.000000,138.000000,110.000000,150.000000,26823.000000,135.352000,109.416000,147.886000,26487.968000,136.000000,109.000000,148.000000,26496.000000,1.056096,0.358944,0.285004,7009.490976,class3
129.000000,89.000000,91.000000,25672.000000,179.000000,159.000000,155.000000,26841.000000,143.008000,112.210000,135.408000,26531.794000,136.000000,110.000000,148.000000,26525.000000,134.615936,75.225900,367.537536,40552.947564,class3
113.000000,70.000000,91.000000,25672.000000,179.000000,159.000000,181.000000,27770.000000,145.152000,119.114000,135.384000,26843.736000,143.000000,122.000000,143.000000,26826.000000,143.364896,155.545004,438.384544,147778.434304,class3
113.000000,70.000000,114.000000,26630.000000,165.000000,152.000000,181.000000,27770.000000,141.400000,124.208000,149.472000,27106.096000,143.000000,125.000000,151.000000,27080.000000,41.300000,69.748736,73.845216,14382.606784,class3
125.000000,107.000000,141.000000,24333.000000,158.000000,128.000000,157.000000,27098.000000,141.938000,122.926000,150.744000,26874.008000,143.000000,125.000000,151.000000,27011.000000,27.786156,20.820524,5.646464,191087.907936,class3
125.000000,107.000000,141.000000,24333.000000,158.000000,128.000000,157.000000,27098.000000,138.482000,116.936000,150.184000,26084.096000,137.000000,113.000000,150.000000,25677.000000,31.121676,31.715904,5.774144,561477.166784,class3
134.000000,111.000000,147.000000,24707.000000,143.000000,117.000000,151.000000,27186.000000,136.876000,113.104000,149.740000,26096.728000,137.000000,113.000000,150.000000,25844.000000,2.012624,0.733184,0.356400,446071.206016,class3
135.000000,111.000000,147.000000,25882.000000,143.000000,117.000000,151.000000,27186.000000,137.158000,113.046000,149.698000,26541.156000,137.000000,113.000000,150.000000,26432.000000,1.481036,0.615884,0.326796,60436.311664,class3
136.000000,112.000000,149.000000,26116.000000,137.000000,113.000000,150.000000,26432.000000,136.792000,112.868000,149.734000,26284.108000,137.000000,113.000000,150.000000,26244.000000,0.164736,0.114576,0.195244,8734.072336,class3
136.000000,112.000000,149.000000,26046.000000,137.000000,113.000000,150.000000,26292.000000,136.632000,112.826000,149.634000,26173.490000,137.000000,113.000000,150.000000,26175.000000,0.232576,0.143724,0.232044,2870.889900,class3
136.000000,112.000000,149.000000,25918.000000,137.000000,113.000000,150.000000,26215.000000,136.564000,112.900000,149.742000,26086.796000,137.000000,113.000000,150.000000,26111.000000,0.245904,0.090000,0.191436,6020.010384,class3
136.000000,112.000000,149.000000,25789.000000,137.000000,113.000000,150.000000,26134.000000,136.650000,112.978000,149.878000,25982.018000,137.000000,113.000000,150.000000,25982.000000,0.227500,0.021516,0.107116,8597.781676,class3
136.000000,112.000000,149.000000,25725.000000,137.000000,113.000000,151.000000,26046.000000,136.664000,112.954000,149.920000,25890.006000,137.000000,113.000000,150.000000,25870.000000,0.223104,0.043884,0.081600,8077.797964,class3
125.000000,112.000000,134.000000,25426.000000,188.000000,158.000000,174.000000,26718.000000,141.584000,120.238000,147.632000,26148.376000,137.000000,113.000000,150.000000,25918.000000,109.538944,110.957356,32.728576,147169.782624,class3
123.000000,108.000000,130.000000,25426.000000,188.000000,158.000000,176.000000,27180.000000,148.412000,126.394000,143.964000,26474.888000,154.000000,130.000000,142.000000,26587.000000,141.038256,88.982764,60.614704,91457.031456,class3
123.000000,108.000000,130.000000,26110.000000,166.000000,134.000000,176.000000,27180.000000,145.296000,118.614000,145.192000,26435.576000,141.000000,113.000000,147.000000,26426.000000,78.500384,74.241004,38.347136,45381.856224,class3
135.000000,110.000000,146.000000,26204.000000,143.000000,113.000000,149.000000,26496.000000,140.440000,111.966000,147.778000,26341.838000,141.000000,112.000000,148.000000,26315.000000,1.062400,0.224844,0.288716,6030.135756,class3
137.000000,111.000000,146.000000,26239.000000,142.000000,113.000000,149.000000,26368.000000,140.246000,111.882000,147.908000,26308.842000,140.000000,112.000000,148.000000,26304.000000,0.413484,0.136076,0.183536,463.957036,class3
106.000000,98.000000,132.000000,26239.000000,144.000000,113.000000,153.000000,26584.000000,137.806000,110.966000,146.866000,26331.038000,140.000000,112.000000,148.000000,26306.500000,54.736364,9.164844,16.460044,4715.608556,class3
104.000000,98.000000,132.000000,26239.000000,144.000000,112.000000,153.000000,27011.000000,128.366000,109.908000,146.686000,26612.214000,124.000000,111.000000,148.000000,26584.000000,119.892044,8.839536,20.559404,71236.844204,class3
104.000000,107.000000,137.000000,26204.000000,150.000000,121.000000,156.000000,27011.000000,126.324000,111.672000,148.592000,26738.516000,123.000000,110.000000,149.000000,26870.000000,81.307024,9.436416,7.425536,58800.717744,class3
121.000000,109.000000,145.000000,26145.000000,150.000000,121.000000,156.000000,27005.000000,135.968000,114.022000,149.402000,26421.048000,139.000000,114.000000,149.000000,26268.000000,59.066976,6.265516,2.292396,77472.877696,class3
136.000000,113.000000,147.000000,26111.000000,150.000000,120.000000,151.000000,26402.000000,139.864000,114.184000,149.236000,26206.870000,140.000000,114.000000,149.000000,26192.000000,3.121504,1.046144,0.380304,3252.753100,class3
139.000000,113.000000,149.000000,26111.000000,140.000000,114.000000,150.000000,26239.000000,139.446000,113.926000,149.198000,26179.314000,139.000000,114.000000,149.000000,26180.000000,0.247084,0.068524,0.158796,1598.131404,class3
139.000000,113.000000,149.000000,26057.000000,140.000000,114.000000,150.000000,26239.000000,139.598000,113.924000,149.208000,26168.754000,140.000000,114.000000,149.000000,26175.000000,0.240396,0.070224,0.164736,1948.045484,class3
139.000000,113.000000,149.000000,26046.000000,140.000000,114.000000,150.000000,26239.000000,139.574000,113.938000,149.206000,26150.278000,140.000000,114.000000,149.000000,26154.000000,0.244524,0.058156,0.163564,1786.732716,class3
136.000000,113.000000,147.000000,26046.000000,145.000000,117.000000,150.000000,26227.000000,140.444000,114.412000,148.956000,26159.728000,140.000000,114.000000,149.000000,26169.000000,2.422864,0.530256,0.374064,1542.890016,class3
135.000000,113.000000,147.000000,26051.000000,145.000000,117.000000,150.000000,26239.000000,140.902000,114.512000,148.854000,26164.560000,142.000000,115.000000,149.000000,26180.000000,3.212396,0.809856,0.380684,2602.274400,class3
135.000000,112.000000,148.000000,26051.000000,143.000000,116.000000,150.000000,26268.000000,139.752000,113.870000,149.040000,26189.026000,139.000000,114.000000,149.000000,26204.000000,2.062496,0.605100,0.166400,3907.973324,class3
138.000000,112.000000,149.000000,26163.000000,140.000000,114.000000,150.000000,26268.000000,139.156000,113.654000,149.094000,26225.244000,139.000000,114.000000,149.000000,26239.000000,0.167664,0.246284,0.085164,672.004464,class3
138.000000,112.000000,148.000000,26111.000000,140.000000,114.000000,150.000000,26262.000000,139.084000,113.328000,149.052000,26189.948000,139.000000,113.000000,149.000000,26192.000000,0.224944,0.340416,0.117296,1957.393296,class3
137.000000,112.000000,148.000000,26111.000000,140.000000,114.000000,150.000000,26350.000000,138.480000,112.954000,149.094000,26216.520000,138.000000,113.000000,149.000000,26215.000000,0.425600,0.163884,0.157164,4768.085600,class3
137.000000,112.000000,148.000000,26186.000000,139.000000,114.000000,150.000000,26350.000000,138.024000,112.916000,149.244000,26278.836000,138.000000,113.000000,149.000000,26292.000000,0.159424,0.124944,0.224464,1135.421104,class3
128.000000,144.000000,123.000000,26034.000000,142.000000,174.000000,133.000000,26601.000000,133.154000,159.656000,128.324000,26320.548000,133.000000,160.000000,129.000000,26327.000000,7.170284,51.645664,5.887024,14564.587696,class4
128.000000,151.000000,122.000000,25847.000000,137.000000,174.000000,133.000000,26408.000000,132.174000,160.816000,127.894000,26121.770000,132.000000,160.000000,127.000000,26063.000000,4.003724,16.438144,5.702764,17599.229100,class4
128.000000,155.000000,122.000000,25847.000000,137.000000,169.000000,133.000000,26075.000000,132.488000,159.942000,128.590000,25992.190000,132.000000,160.000000,128.000000,25993.000000,2.869856,4.106636,6.161900,1742.117900,class4
131.000000,154.000000,120.000000,25713.000000,145.000000,165.000000,140.000000,26046.000000,135.618000,158.962000,129.218000,25932.422000,135.000000,159.000000,130.000000,25941.000000,13.216076,4.536556,10.046476,3610.075916,class4
131.000000,137.000000,116.000000,24052.000000,151.000000,165.000000,147.000000,25970.000000,142.168000,153.770000,132.746000,25203.070000,144.000000,155.000000,131.000000,25710.000000,23.591776,39.369100,67.933484,569318.197100,class4
137.000000,100.000000,116.000000,24052.000000,167.000000,160.000000,148.000000,26437.000000,148.788000,145.954000,135.656000,25024.212000,147.000000,148.000000,137.000000,24584.000000,27.955056,117.575884,61.361664,531722.427056,class4
137.000000,100.000000,105.000000,24444.000000,170.000000,160.000000,148.000000,26437.000000,154.524000,141.604000,124.532000,25582.042000,155.000000,141.000000,125.000000,25566.000000,37.985424,103.339184,130.020976,202162.724236,class4
148.000000,117.000000,105.000000,25426.000000,170.000000,155.000000,132.000000,26432.000000,154.970000,143.744000,115.110000,25808.610000,154.000000,143.000000,113.000000,25888.000000,24.581100,28.158464,31.641900,58789.445900,class4
