@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE mean_cap NUMERIC
@ATTRIBUTE var_cap NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
151.490000,134.320000,145.630000,30.489900,1.597600,6.173100,398.920000,0.093600,class2
150.090000,134.870000,145.840000,0.121900,0.113100,0.134400,399.000000,0.000000,class2
150.060000,134.810000,145.740000,0.056400,0.153900,0.192400,399.000000,0.000000,class2
150.340000,134.530000,145.440000,0.224400,0.249100,0.246400,399.030000,0.029100,class2
150.710000,134.540000,145.390000,0.205900,0.248400,0.237900,399.000000,0.060000,class2
150.670000,134.400000,145.190000,0.561100,0.240000,0.333900,398.800000,0.240000,class2
150.850000,134.790000,144.640000,0.687500,0.585900,0.310400,399.210000,0.585900,class2
151.490000,135.490000,144.270000,0.249900,0.249900,0.197100,399.500000,0.250000,class2
151.560000,135.280000,144.350000,0.246400,0.201600,0.227500,398.930000,0.305100,class2
151.220000,135.000000,144.610000,0.171600,0.000000,0.237900,398.530000,0.249100,class2
151.070000,135.000000,144.840000,0.065100,0.000000,0.134400,398.320000,0.217600,class2
151.030000,135.000000,144.950000,0.029100,0.000000,0.047500,398.350000,0.227500,class2
151.190000,135.000000,144.810000,0.153900,0.000000,0.153900,398.510000,0.249900,class2
151.490000,135.000000,144.400000,0.249900,0.000000,0.240000,398.570000,0.245100,class2
151.780000,135.000000,144.040000,0.171600,0.000000,0.038400,398.750000,0.187500,class2
151.980000,135.000000,144.140000,0.019600,0.000000,0.120400,398.940000,0.056400,class2
152.000000,135.000000,144.140000,0.000000,0.000000,0.120400,399.000000,0.000000,class2
152.000000,135.000000,144.000000,0.000000,0.000000,0.000000,399.000000,0.000000,class2
152.000000,135.000000,144.000000,0.000000,0.000000,0.000000,398.810000,0.153900,class2
152.000000,135.000000,144.000000,0.000000,0.000000,0.000000,398.810000,0.153900,class2
151.930000,135.000000,144.000000,0.065100,0.000000,0.000000,399.000000,0.000000,class2
151.810000,135.000000,144.010000,0.153900,0.000000,0.009900,399.000000,0.000000,class2
151.730000,135.000000,144.010000,0.197100,0.000000,0.009900,398.590000,0.241900,class2
151.850000,135.000000,144.000000,0.127500,0.000000,0.000000,398.130000,0.113100,class2
151.900000,135.000000,144.010000,0.090000,0.000000,0.009900,398.210000,0.165900,class2
151.710000,135.000000,144.040000,0.205900,0.000000,0.038400,398.180000,0.147600,class2
151.660000,135.000000,144.200000,0.224400,0.000000,0.160000,398.050000,0.047500,class2
151.830000,135.000000,144.670000,0.141100,0.000000,0.221100,398.040000,0.038400,class2
151.860000,135.000000,145.000000,0.120400,0.000000,0.000000,398.160000,0.134400,class2
151.520000,135.000000,144.710000,0.249600,0.000000,0.205900,398.170000,0.141100,class2
