@RELATION capsense
@ATTRIBUTE mean_accel_1 NUMERIC
@ATTRIBUTE mean_accel_2 NUMERIC
@ATTRIBUTE mean_accel_3 NUMERIC
@ATTRIBUTE var_accel_1 NUMERIC
@ATTRIBUTE var_accel_2 NUMERIC
@ATTRIBUTE var_accel_3 NUMERIC
@ATTRIBUTE class {class0,class1,class2,class3,class4,class5,class6,class7,class8,class9}

@DATA
122.410000,131.600000,92.000000,1.361900,0.340000,0.360000,class2
122.150000,131.500000,92.090000,0.547500,0.250000,0.141900,class2
121.900000,131.400000,92.120000,1.110000,0.280000,0.145600,class2
121.890000,131.510000,92.200000,1.017900,0.309900,0.160000,class2
122.000000,131.580000,92.220000,0.600000,0.263600,0.171600,class2
121.680000,131.480000,92.240000,0.657600,0.249600,0.182400,class2
121.450000,131.410000,92.210000,0.827500,0.241900,0.165900,class2
121.240000,131.430000,92.300000,0.682400,0.265100,0.210000,class2
121.130000,131.450000,92.430000,0.913100,0.347500,0.245100,class2
121.030000,131.450000,92.260000,0.829100,0.367500,0.192400,class2
120.930000,131.500000,92.310000,0.485100,0.290000,0.213900,class2
121.070000,131.640000,92.540000,0.585100,0.310400,0.248400,class2
121.170000,131.660000,92.480000,0.461100,0.304400,0.249600,class2
121.190000,131.770000,92.350000,0.293900,0.177100,0.227500,class2
120.030000,132.560000,93.010000,77.369100,1.346400,6.809900,class2
116.970000,134.700000,94.590000,179.049100,9.210000,32.341900,class2
108.630000,126.020000,106.370000,147.153100,126.759600,164.673100,class2
99.400000,116.390000,125.750000,12.760000,18.097900,97.967500,class2
99.000000,115.030000,135.470000,10.380000,7.289100,23.069100,class2
101.210000,114.230000,134.940000,6.965900,5.577100,29.996400,class2
100.510000,115.400000,134.500000,5.949900,6.100000,26.730000,class2
100.330000,114.520000,133.780000,8.521100,9.249600,28.911600,class2
100.230000,114.600000,133.680000,8.037100,10.920000,23.017600,class2
99.340000,116.210000,135.250000,1.984400,6.125900,9.327500,class2
99.090000,116.700000,134.060000,1.121900,3.590000,3.176400,class2
99.240000,116.290000,133.530000,1.922400,4.125900,3.829100,class2
99.270000,116.180000,133.370000,2.397100,2.627600,5.453100,class2
98.950000,116.680000,133.280000,1.667500,2.157600,5.381600,class2
98.950000,116.720000,133.620000,1.087500,1.381600,2.635600,class2
99.270000,116.520000,133.820000,0.477100,0.709600,0.527600,class2
99.200000,116.530000,134.000000,0.360000,0.249100,0.100000,class2
99.200000,116.530000,133.950000,0.360000,0.249100,0.047500,class2
99.210000,116.710000,133.960000,0.205900,0.205900,0.038400,class2
